no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
709,N/A,Padu Setiawan,5,4 minggu lalu,"Tempat nya keren cozy, luas bersih, pelayanan nya mantap. Rekomended The Best 👍👍👍",N/A,Tidak
710,N/A,Novenly auliaa,5,4 minggu lalu,N/A,N/A,Tidak
711,N/A,Aliffa New,5,4 minggu lalu,N/A,N/A,Tidak
712,N/A,dea zalwa,5,4 minggu lalu,N/A,N/A,Tidak
713,N/A,Arwinda,5,4 minggu lalu,N/A,N/A,Tidak
714,N/A,Rahmalia Putri,5,4 minggu lalu,N/A,N/A,Tidak
715,N/A,puput ppt,5,4 minggu lalu,N/A,N/A,Tidak
716,N/A,Rindi Arista,5,4 minggu lalu,N/A,N/A,Tidak
717,N/A,Yandigsa,5,4 minggu lalu,Konsep c28 social space di urip sumoharjo ini kekinian dan cozy banget buat nongki baik sendiri maupun ramean.,N/A,Tidak
718,N/A,Indira Gendhut,5,4 minggu lalu,N/A,N/A,Tidak
719,N/A,nina yusvita,5,4 minggu lalu,N/A,N/A,Tidak
720,N/A,Aldo Bareto,5,4 minggu lalu,N/A,N/A,Tidak
721,N/A,Abian Farih Al Murtadha,5,4 minggu lalu,N/A,N/A,Tidak
722,N/A,Almer,5,4 minggu lalu,N/A,N/A,Tidak
723,N/A,Mahendra Setya wiatmaja,5,4 minggu lalu,N/A,N/A,Tidak
724,N/A,Cindy Perwitasari,5,4 minggu lalu,Tempatnya keren👍🏻,N/A,Tidak
725,N/A,Amarila Artikasari,5,4 minggu lalu,N/A,N/A,Tidak
726,N/A,Arga Maulana,5,4 minggu lalu,"cloud choconya enak,tempatnya bagus,kak enggar ramah dan service nya bagus",N/A,Tidak
727,N/A,Gilang,5,4 minggu lalu,suasana bagus dan nyaman buat foto foto,N/A,Tidak
728,N/A,Nina Graziena,5,4 minggu lalu,N/A,N/A,Tidak
729,N/A,Dewi Ks,5,sebulan lalu,N/A,N/A,Tidak
730,N/A,intan fitri,5,sebulan lalu,N/A,N/A,Tidak
731,N/A,Olivia Caca,5,sebulan lalu,N/A,N/A,Tidak
732,N/A,Wening Tyas,5,sebulan lalu,N/A,N/A,Tidak
733,N/A,Aufa Atha Hulul Khalida,5,sebulan lalu,N/A,N/A,Tidak
734,N/A,Akbar Maulana,5,sebulan lalu,estetik banget tempatnya kopi nya juga enak staf nya ramah kak enggar juga baik banget juara deh pelayanan sama kopinya,N/A,Tidak
735,N/A,Inana Adha Charlote,5,sebulan lalu,N/A,N/A,Tidak
736,N/A,natalia davina,5,sebulan lalu,minumannya enak dan harga menunya worth it,N/A,Tidak
737,N/A,nurul rizki,5,sebulan lalu,N/A,N/A,Tidak
738,N/A,Zulaika Mahmudah,5,sebulan lalu,N/A,N/A,Tidak
739,N/A,zidane riyadi,5,sebulan lalu,bagus,N/A,Tidak
740,N/A,Muhammad diego,5,sebulan lalu,N/A,N/A,Tidak
741,N/A,Muhammad Widhi Aria Putra,5,sebulan lalu,N/A,N/A,Tidak
742,N/A,Yollanda Ramadhani,5,sebulan lalu,"tempat nya estetik redvelvetnya juara,kak enggak juga baik",N/A,Tidak
743,N/A,Jordan New,5,sebulan lalu,N/A,N/A,Tidak
744,N/A,Yahya Oswasa Putra,5,sebulan lalu,mba kasir cantik cantik sama mas mas nya ganteng semua pelayanan nya ramah,N/A,Tidak
745,N/A,Sodronn Cees,5,sebulan lalu,pelayananya ramah mas mas nya ganteng semua,N/A,Tidak
746,N/A,reckto vino,5,sebulan lalu,nyeni mase,N/A,Tidak
747,N/A,Erna Klaten,5,sebulan lalu,N/A,N/A,Tidak
748,N/A,Nabila Hanum,5,sebulan lalu,N/A,N/A,Tidak
749,N/A,Raffa Fauzan,5,sebulan lalu,N/A,N/A,Tidak
750,N/A,Thariq hamzah,5,sebulan lalu,N/A,N/A,Tidak
751,N/A,Hadisatrio Satrio,5,sebulan lalu,N/A,N/A,Tidak
752,N/A,Flariska Anggriana N.M,5,sebulan lalu,N/A,N/A,Tidak
753,N/A,Shely Anindya,5,sebulan lalu,N/A,N/A,Tidak
754,N/A,Enji,5,sebulan lalu,N/A,N/A,Tidak
755,N/A,Qinthara Sinatria Alhalim,5,sebulan lalu,N/A,N/A,Tidak
756,N/A,Khalif fathin al-kautsar,5,sebulan lalu,N/A,N/A,Tidak
757,N/A,F4taLs CSGO,5,sebulan lalu,N/A,N/A,Tidak
758,N/A,Vero Nica,5,sebulan lalu,suasana dan instalasi seni yang bagus!,N/A,Tidak
759,N/A,Mel Kior,5,sebulan lalu,enakk pelayananya ramah hehehe 2YK,N/A,Tidak
760,N/A,Albion Davin keandra,5,sebulan lalu,tempatnya baguss minumnya rasanya pas makanannya juga pas,N/A,Tidak
761,N/A,Faiz Mici,5,sebulan lalu,"baguussss, pelayanan nya baik",N/A,Tidak
762,N/A,ABRAM GG,5,sebulan lalu,Kerenn,N/A,Tidak
763,N/A,Rafha Riyanto,5,sebulan lalu,"matchanya enak, ga terlalu manis",N/A,Tidak
764,N/A,stok Nizar,5,sebulan lalu,N/A,N/A,Tidak
765,N/A,elen dara,5,sebulan lalu,N/A,N/A,Tidak
766,N/A,Latif fauzi,5,sebulan lalu,N/A,N/A,Tidak
767,N/A,Dimas HArliansyah,5,sebulan lalu,N/A,N/A,Tidak
768,N/A,TaufikOntoseno Sriandano,5,sebulan lalu,N/A,N/A,Tidak
769,N/A,Qiranii Aulia,5,sebulan lalu,N/A,N/A,Tidak
770,N/A,Linda Putri,5,sebulan lalu,N/A,N/A,Tidak
771,N/A,Crispy Paper,5,sebulan lalu,Pekerjaan kami terpisah,N/A,Tidak
772,N/A,Renzzz pradito,5,sebulan lalu,N/A,N/A,Tidak
773,N/A,Ali akbar okky ramadhani Mm1,5,sebulan lalu,N/A,N/A,Tidak
774,N/A,bgas a,5,sebulan lalu,N/A,N/A,Tidak
775,N/A,Alfred Setiawan,5,sebulan lalu,N/A,N/A,Tidak
776,N/A,4184 James Januard,5,sebulan lalu,N/A,N/A,Tidak
777,N/A,Thalia Ricca S,5,sebulan lalu,N/A,N/A,Tidak
778,N/A,Febry Prasetyo,5,sebulan lalu,N/A,N/A,Tidak
779,N/A,Wida Kristiani,5,sebulan lalu,N/A,N/A,Tidak
780,N/A,Imam Arizky,5,sebulan lalu,N/A,N/A,Tidak
781,N/A,Ness Chan,5,sebulan lalu,N/A,N/A,Tidak
782,N/A,Vika Aulia,5,sebulan lalu,N/A,N/A,Tidak
783,N/A,Alex,5,sebulan lalu,N/A,N/A,Tidak
784,N/A,Hildha Chrisnandi,5,sebulan lalu,N/A,N/A,Tidak
785,N/A,hafshoh n,5,sebulan lalu,N/A,N/A,Tidak
786,N/A,Isnalda,5,sebulan lalu,N/A,N/A,Tidak
787,N/A,syahla azzaria,5,sebulan lalu,N/A,N/A,Tidak
788,N/A,Audrey Jasmine (142230242_Audrey),5,sebulan lalu,N/A,N/A,Tidak
789,N/A,Amelya Pramesti Prajawiningrum,5,sebulan lalu,N/A,N/A,Tidak
790,N/A,Yuli Cristina,5,sebulan lalu,N/A,N/A,Tidak
791,N/A,Kadek Evrila Putri Suryana,5,sebulan lalu,N/A,N/A,Tidak
792,N/A,MichaelDp,5,sebulan lalu,N/A,N/A,Tidak
793,N/A,Ilma Kartika,5,sebulan lalu,N/A,N/A,Tidak
794,N/A,Nosa Krisna,5,sebulan lalu,N/A,N/A,Tidak
795,N/A,Reinardus Hendra,5,sebulan lalu,N/A,N/A,Tidak
796,N/A,Naurah,5,sebulan lalu,N/A,N/A,Tidak
797,N/A,Radli Rifki raharjo,5,sebulan lalu,N/A,N/A,Tidak
798,N/A,ayu widya,5,sebulan lalu,N/A,N/A,Tidak
799,N/A,Nofi Triyana,5,sebulan lalu,N/A,N/A,Tidak
800,N/A,Hasan Arrizqi,5,sebulan lalu,N/A,N/A,Tidak
801,N/A,Ulung Putra,5,sebulan lalu,kopi nya enak ga perlu nunggu lama terus tempat nya juga oke buat foto”,N/A,Tidak
802,N/A,Devan Tolol,5,sebulan lalu,N/A,N/A,Tidak
803,N/A,DevandaNoviyanto,5,sebulan lalu,N/A,N/A,Tidak
804,N/A,Ramadhani Putri,5,sebulan lalu,N/A,N/A,Tidak
805,N/A,Triska Melani,5,sebulan lalu,N/A,N/A,Tidak
806,N/A,sleepy sheliaa,5,sebulan lalu,N/A,N/A,Tidak
807,N/A,Galang Ady,5,sebulan lalu,N/A,N/A,Tidak
808,N/A,Danies Rizqy10,5,sebulan lalu,N/A,N/A,Tidak
809,N/A,Risco Bay,5,sebulan lalu,N/A,N/A,Tidak
810,N/A,Syazwina Rahmawati,5,sebulan lalu,"tempatnya seru buat nongkrong sama temen""
minumannya juga enak",N/A,Tidak
811,N/A,Aulia Chonsatul,5,sebulan lalu,WAJIB KE SINI SIAPAPUN ITU🤩‼️,N/A,Tidak
812,N/A,pamela rbtb,5,sebulan lalu,N/A,N/A,Tidak
813,N/A,Stevyy Wirann,5,sebulan lalu,N/A,N/A,Tidak
814,N/A,Aulia Choirun Annisa,5,sebulan lalu,N/A,N/A,Tidak
815,N/A,Moriztar,5,sebulan lalu,N/A,N/A,Tidak
816,N/A,marsha sha,5,sebulan lalu,recommended bgt buat yang suka matcha,N/A,Tidak
817,N/A,Keyra Tzy,5,sebulan lalu,"Konsep baru yang unik dan eksploratif untuk suasana ruang interior-nya. Buat minuman kopi enak, wajib nyobain disini sih",N/A,Tidak
818,N/A,Puspita Sari,5,sebulan lalu,N/A,N/A,Tidak
819,N/A,Elygia inge,5,sebulan lalu,"Tempatnya baguss cocok untuk foto-foto sukaa💫!
Wildan juga baik ramah sekali!",N/A,Tidak
820,N/A,Natalie Angel,5,sebulan lalu,Windan orgnya ramah baik hatii,N/A,Tidak
821,N/A,Only One,5,sebulan lalu,Wildan asik,N/A,Tidak
822,N/A,samm midi,5,sebulan lalu,"Tempat keren buat nongki dan asik , kak wildan yg asik dengan pelayanan nya , hatur suksma , dan paling rekomen americanonya",N/A,Tidak
823,N/A,Naning 29,5,sebulan lalu,Pelayanan yang baik oleh Pak Wildan,N/A,Tidak
824,N/A,Karisma Novia,5,sebulan lalu,"kakak wildan orangnya baik hati banget, kocak , ramah juga",N/A,Tidak
825,N/A,Mitchy Lentey,5,sebulan lalu,"Ramah,estetik dan karyawannya baik-baik",N/A,Tidak
826,N/A,Michelle Kaligis,5,sebulan lalu,kakaknya green flag,N/A,Tidak
827,N/A,Sinta Anggraini,5,sebulan lalu,"tempatnya super cozyyy,pelayanannya jg okee,ramah ramah terutama mas wildan",N/A,Tidak
828,N/A,Astri Maharani,5,sebulan lalu,"tempatnya cozy abizzz, pelayanannya bintang 5 apalagii mas wildann",N/A,Tidak
829,N/A,Muhammad Fathan Firdaus,5,sebulan lalu,"mas wildan sama mbak tara ngasih pelayanan yang oke banget. pokoknya wajib coba C28 si, apalagi kalo yg shift mereka.",N/A,Tidak
830,N/A,Bima Palgunadi,5,sebulan lalu,"Mas Wildan dan Mbak Tara salah satu staff dan baritsanya bagus nii, keren juga tempatnya, pelayanannya keren banget.. jos",N/A,Tidak
831,N/A,Andra Hansyah,5,sebulan lalu,N/A,N/A,Tidak
832,N/A,Kamen Riderr,5,sebulan lalu,oke baik,N/A,Tidak
833,N/A,Rendy Rendy,5,sebulan lalu,N/A,N/A,Tidak
834,N/A,redvel Vet,5,sebulan lalu,N/A,N/A,Tidak
835,N/A,Syarifah Mudaim,5,sebulan lalu,N/A,N/A,Tidak
836,N/A,Ahmad Nashif,5,sebulan lalu,N/A,N/A,Tidak
837,N/A,Mas Satria,5,sebulan lalu,N/A,N/A,Tidak
838,N/A,Bintang Firman,5,sebulan lalu,N/A,N/A,Tidak
839,N/A,Rahardian iyon,5,sebulan lalu,N/A,N/A,Tidak
840,N/A,Qaddafi Sebryano Andrawan,5,sebulan lalu,N/A,N/A,Tidak
841,N/A,panoonya4,5,sebulan lalu,sangat keren tempat nya,N/A,Tidak
842,N/A,leoo delcastillo,5,sebulan lalu,N/A,N/A,Tidak
843,N/A,Aprisa,5,sebulan lalu,N/A,N/A,Tidak
844,N/A,isnaini maulida,5,sebulan lalu,tempatnya aesthetic nyamannn bangettt,N/A,Tidak
845,N/A,Windha Ratry Nawangsiwi,5,sebulan lalu,N/A,N/A,Tidak
846,N/A,Faradila Azizah annur,5,sebulan lalu,N/A,N/A,Tidak
847,N/A,ama ra,5,sebulan lalu,N/A,N/A,Tidak
848,N/A,nuri zahra,5,sebulan lalu,N/A,N/A,Tidak
849,N/A,Kahan Ainul,5,sebulan lalu,N/A,N/A,Tidak
850,N/A,Vito Edi Anggara,5,sebulan lalu,N/A,N/A,Tidak
851,N/A,ckk cill,5,sebulan lalu,N/A,N/A,Tidak
852,N/A,raihan rasya,5,sebulan lalu,N/A,N/A,Tidak
853,N/A,HAFID ADIDYA,5,sebulan lalu,N/A,N/A,Tidak
854,N/A,Kapasss Hitammm,5,sebulan lalu,N/A,N/A,Tidak
855,N/A,Ramdhan Fadliansyah,5,sebulan lalu,N/A,N/A,Tidak
856,N/A,Nazhif Gaming,5,sebulan lalu,N/A,N/A,Tidak
857,N/A,Venn,5,sebulan lalu,pemandangan yang bagus,N/A,Tidak
858,N/A,kid napme,5,sebulan lalu,N/A,N/A,Tidak
859,N/A,Erlangga,5,sebulan lalu,N/A,N/A,Tidak
860,N/A,Josua,5,sebulan lalu,N/A,N/A,Tidak
861,N/A,Kezia Gloria page,5,sebulan lalu,N/A,N/A,Tidak
862,N/A,Fane Mia,5,sebulan lalu,N/A,N/A,Tidak
863,N/A,Kevin Rehan,5,sebulan lalu,N/A,N/A,Tidak
864,N/A,Agha Rafid Zahin,5,sebulan lalu,N/A,N/A,Tidak
865,N/A,Arga Devand,5,sebulan lalu,N/A,N/A,Tidak
866,N/A,Owen Setiawan,5,sebulan lalu,N/A,N/A,Tidak
867,N/A,Ryzu,5,sebulan lalu,N/A,N/A,Tidak
868,N/A,Milfia Putri,5,sebulan lalu,"Yang suka matchaaa,, kudu mampir nihh,, matchaa nya enak bangeddd😋😋 …",N/A,Tidak
869,N/A,Haerunissa fitria,5,sebulan lalu,N/A,N/A,Tidak
870,N/A,IsmiHana,5,sebulan lalu,N/A,N/A,Tidak
871,N/A,meita kusumastuti,5,sebulan lalu,N/A,N/A,Tidak
872,N/A,fajria mokoginta,5,sebulan lalu,N/A,N/A,Tidak
873,N/A,Prastya Regina Putri Cathabell,5,sebulan lalu,N/A,N/A,Tidak
874,N/A,Daffa ramadhan,5,sebulan lalu,N/A,N/A,Tidak
875,N/A,Teguh Satrio,5,sebulan lalu,N/A,N/A,Tidak
876,N/A,Agasi Vivi,5,sebulan lalu,N/A,N/A,Tidak
877,N/A,Elya Rameyza,5,sebulan lalu,N/A,N/A,Tidak
878,N/A,Kavin Ahmada,5,sebulan lalu,N/A,N/A,Tidak
879,N/A,Daffa Yusnica,5,sebulan lalu,N/A,N/A,Tidak
880,N/A,Muh Arrasyad Ramadhan Hastoro,5,sebulan lalu,kereennnn dan enakk,N/A,Tidak
881,N/A,Muhammad Gama,5,sebulan lalu,Pelayanan sangat bagusss.,N/A,Tidak
882,N/A,Kevin Tri,5,sebulan lalu,"overrall tempatnya bagus,pelayanan cepet,kasir ramah",N/A,Tidak
883,N/A,akun gordon,5,sebulan lalu,N/A,N/A,Tidak
884,N/A,Adul Yusuf,5,sebulan lalu,N/A,N/A,Tidak
885,N/A,aneta Lutfiana,5,sebulan lalu,pelayanan ramah dan minumannya enak suasana nyaman buat nongkrong,N/A,Tidak
886,N/A,ERASIO BRILLIANT,5,sebulan lalu,N/A,N/A,Tidak
887,N/A,samanthaa,5,sebulan lalu,N/A,N/A,Tidak
888,N/A,Dinda Putri,5,sebulan lalu,enjoy bgt buat chill” 🥰,N/A,Tidak
889,N/A,versa bear,5,sebulan lalu,N/A,N/A,Tidak
890,N/A,Nurasih Hadina,5,sebulan lalu,N/A,N/A,Tidak
891,N/A,YulianaCandra Dewi,5,sebulan lalu,N/A,N/A,Tidak
892,N/A,Muhammad Damar,5,sebulan lalu,N/A,N/A,Tidak
893,N/A,Pangesti Desy10,5,sebulan lalu,N/A,N/A,Tidak
894,N/A,Salma Lia,5,sebulan lalu,N/A,N/A,Tidak
895,N/A,Sufina Azzahwa,5,sebulan lalu,N/A,N/A,Tidak
896,N/A,Satria Sinta,5,sebulan lalu,N/A,N/A,Tidak
897,N/A,dwi cid 4,5,sebulan lalu,N/A,N/A,Tidak
898,N/A,arvenda putra,5,sebulan lalu,N/A,N/A,Tidak
899,N/A,Hafis Azzar,5,sebulan lalu,N/A,N/A,Tidak
900,N/A,Safira celsa,5,sebulan lalu,N/A,N/A,Tidak
901,N/A,Rizal Java,5,sebulan lalu,N/A,N/A,Tidak
902,N/A,Aal,5,sebulan lalu,"keren, nyaman",N/A,Tidak
903,N/A,Yoga 1508,5,sebulan lalu,N/A,N/A,Tidak
904,N/A,Verisca Putri,5,sebulan lalu,N/A,N/A,Tidak
905,N/A,Aisya Rachma,5,sebulan lalu,N/A,N/A,Tidak
906,N/A,apri yanti,5,sebulan lalu,"tempatnya keren banget, minumannya suka, cheesecake nya best banget",N/A,Tidak
907,N/A,Joanna Arivenda,5,sebulan lalu,N/A,N/A,Tidak
908,N/A,Davin Gustian Nauval Zibral,5,sebulan lalu,N/A,N/A,Tidak
909,N/A,lina imut1,5,sebulan lalu,N/A,N/A,Tidak
910,N/A,Nur Wiyati,5,sebulan lalu,N/A,N/A,Tidak
911,N/A,ilham fikarsani,5,sebulan lalu,N/A,N/A,Tidak
912,N/A,melati sukajeongwoo,5,sebulan lalu,N/A,N/A,Tidak
913,N/A,Iyas Adnan,5,sebulan lalu,N/A,N/A,Tidak
914,N/A,elitia putri viona,5,sebulan lalu,N/A,N/A,Tidak
915,N/A,Reza Qodri,5,sebulan lalu,"pelayanan asik, baristanya ramah",N/A,Tidak
916,N/A,Anna Fzk4,5,sebulan lalu,"Pelayanan nya bagus banget, apalagi mas wildannnn nya✨✨✨✨",N/A,Tidak
917,N/A,Vita Ristiana,5,sebulan lalu,"Tempatnya cakep untuk foto. Enak untuk nugas, makanan enak.
Saya juga mendapatkan pelayanan baik dari mas wildan, dari mencari tempat sampai pesen makanan.. goodjob☺️",N/A,Tidak
918,N/A,Ky Rizky,5,sebulan lalu,N/A,N/A,Tidak
919,N/A,putri aulia,5,sebulan lalu,N/A,N/A,Tidak
920,N/A,Selvi Putri Kristina,5,sebulan lalu,N/A,N/A,Tidak
921,N/A,Roselina Dinara,5,sebulan lalu,N/A,N/A,Tidak
922,N/A,Desbrina Dini kusuma tri wardani,5,sebulan lalu,N/A,N/A,Tidak
923,N/A,Trilisya ayuuu,5,sebulan lalu,N/A,N/A,Tidak
924,N/A,Laras Dyah,5,sebulan lalu,N/A,N/A,Tidak
925,N/A,Jaimo Kemin,5,sebulan lalu,N/A,N/A,Tidak
926,N/A,Gagah Marchel,5,sebulan lalu,N/A,N/A,Tidak
927,N/A,hafizhaffarino Pradhika,5,sebulan lalu,N/A,N/A,Tidak
928,N/A,Althaf Afifah,5,sebulan lalu,N/A,N/A,Tidak
929,N/A,Fx Handoyo,5,sebulan lalu,N/A,N/A,Tidak
930,N/A,Jovan Ade,5,sebulan lalu,N/A,N/A,Tidak
931,N/A,marshanda Kiranaaa,5,sebulan lalu,N/A,N/A,Tidak
932,N/A,Cheryllia Talithatsany,5,sebulan lalu,N/A,N/A,Tidak
933,N/A,Naura,5,sebulan lalu,N/A,N/A,Tidak
934,N/A,Audrya Fasya Feridita,5,sebulan lalu,N/A,N/A,Tidak
935,N/A,registastj,5,sebulan lalu,N/A,N/A,Tidak
936,N/A,call_khayy,5,sebulan lalu,N/A,N/A,Tidak
937,N/A,Citra Nur Hidayah,5,sebulan lalu,N/A,N/A,Tidak
938,N/A,Ferlani Puspitasari,5,sebulan lalu,N/A,N/A,Tidak
939,N/A,Intan Permata Sari,5,sebulan lalu,N/A,N/A,Tidak
940,N/A,Amara Mita,5,sebulan lalu,N/A,N/A,Tidak
941,N/A,Wahyu Arya widada,5,sebulan lalu,N/A,N/A,Tidak
942,N/A,Dapin,5,sebulan lalu,N/A,N/A,Tidak
943,N/A,Joshua Kevin 14,5,sebulan lalu,N/A,N/A,Tidak
944,N/A,Dara Fernan07,5,sebulan lalu,N/A,N/A,Tidak
945,N/A,keylaoktavia keyla,5,sebulan lalu,N/A,N/A,Tidak
946,N/A,Krista Tiara,5,sebulan lalu,N/A,N/A,Tidak
947,N/A,Agni Suryapertiwi,5,sebulan lalu,N/A,N/A,Tidak
948,N/A,09Devina Anggita,5,sebulan lalu,pelayanannya sangat gercepp,N/A,Tidak
949,N/A,Yulian Bonji,5,sebulan lalu,N/A,N/A,Tidak
950,N/A,Fardian Dani sejati,5,sebulan lalu,N/A,N/A,Tidak
951,N/A,Farand Akhmad Brianartha,5,sebulan lalu,N/A,N/A,Tidak
952,N/A,Fayy Pat,5,sebulan lalu,Pelayanan bagus enak dan tempat bagus,N/A,Tidak
953,N/A,Nayyaka Bernadine,5,sebulan lalu,baik bagus ramah,N/A,Tidak
954,N/A,Mario Esguerra,5,sebulan lalu,"Great place buat nongkrong! Semua cabang c28 ga ada yang gagal 😻

Recommended 10/10!",N/A,Tidak
955,N/A,Izka Adika,5,sebulan lalu,"tempatnya nayaman bgt, enak kalo pagi pagi kesini karena belum terlalu rame jadi lebih leluasa kalo mau foto foto wkwk",N/A,Tidak
956,N/A,Nuzulul Syahadan,5,sebulan lalu,N/A,N/A,Tidak
